east,north,yaw
183.59711867,-7.69174195,-17.90239872
183.69162677,-7.72244439,-17.87838228
183.78613915,-7.75309436,-17.85390029
183.88065660,-7.78369122,-17.82897449
183.97517992,-7.81423445,-17.80362748
184.06970986,-7.84472365,-17.77788362
184.16424717,-7.87515847,-17.75176746
184.25879255,-7.90553872,-17.72530436
184.35334670,-7.93586425,-17.69851958
184.44791029,-7.96613483,-17.67143613
184.54248393,-7.99635033,-17.64407629
184.63706818,-8.02651066,-17.61646105
184.73166358,-8.05661566,-17.58860923
184.82627063,-8.08666527,-17.56053870
184.92088979,-8.11665947,-17.53226683
185.01552154,-8.14659826,-17.50381231
185.11016640,-8.17648160,-17.47519489
185.20482487,-8.20630945,-17.44643517
185.29949754,-8.23608163,-17.41755398
185.39418499,-8.26579796,-17.38857183
185.48888779,-8.29545829,-17.35950974
185.58360649,-8.32506247,-17.33038760
185.67834165,-8.35461034,-17.30122468
185.77309378,-8.38410190,-17.27204110
185.86786340,-8.41353717,-17.24285683
185.96265105,-8.44291621,-17.21369308
186.05745727,-8.47223909,-17.18457300
186.15228263,-8.50150587,-17.15552041
186.24712774,-8.53071662,-17.12655990
186.34199316,-8.55987152,-17.09771526
186.43687944,-8.58897078,-17.06901005
186.53178713,-8.61801470,-17.04046933
186.62671676,-8.64700365,-17.01211763
186.72166883,-8.67593815,-16.98397981
186.81664387,-8.70481860,-16.95608253
186.91164242,-8.73364550,-16.92845184
187.00666498,-8.76241931,-16.90111405
187.10171214,-8.79114041,-16.87409537
187.19678440,-8.81980931,-16.84742125
187.29188234,-8.84842642,-16.82111753
187.38700649,-8.87699237,-16.79521146
187.48215745,-8.90550770,-16.76973234
187.57733582,-8.93397312,-16.74471029
187.67254221,-8.96238938,-16.72017832
187.76777725,-8.99075728,-16.69617062
187.86304710,-9.01905912,-16.67271990
187.95834176,-9.04733141,-16.64986008
188.05365797,-9.07558818,-16.62762367
188.14899727,-9.10382722,-16.60604348
188.24436449,-9.13203531,-16.58515286
188.33976625,-9.16019311,-16.56498465
188.43520981,-9.18827902,-16.54557142
188.53070201,-9.21627289,-16.52694608
188.62624843,-9.24415871,-16.50914145
188.72185271,-9.27192699,-16.49218846
188.81751602,-9.29957662,-16.47611974
188.91322267,-9.32716312,-16.46096680
189.00896718,-9.35470792,-16.44675984
189.10474432,-9.38223159,-16.43353114
189.20054924,-9.40975343,-16.42130987
189.29638253,-9.43727415,-16.41012429
189.39223811,-9.46481710,-16.40000237
189.48809619,-9.49245240,-16.39097061
189.58393989,-9.52024006,-16.38305499
189.67978543,-9.54812741,-16.37627991
189.77563947,-9.57609424,-16.37067172
189.87148980,-9.60418452,-16.36625403
189.96734565,-9.63236912,-16.36305073
190.06322860,-9.66057682,-16.36108695
190.15915800,-9.68874396,-16.36038483
190.25513320,-9.71687487,-16.36096749
190.35113914,-9.74502296,-16.36285838
190.44715142,-9.77327319,-16.36608045
190.54315921,-9.80166419,-16.37065482
190.63917361,-9.83015964,-16.37659877
190.73518212,-9.85880317,-16.38392793
190.83116859,-9.88765066,-16.39265363
190.92714795,-9.91665167,-16.40278493
191.02313911,-9.94574207,-16.41432791
191.11915248,-9.97488645,-16.42728564
191.21518483,-10.00409558,-16.44166073
191.31124072,-10.03335353,-16.45745234
191.40732515,-10.06264259,-16.47465713
191.50344356,-10.09194339,-16.49326710
191.59961210,-10.12120042,-16.51326974
191.69582977,-10.15041551,-16.53464941
191.79209295,-10.17959925,-16.55738686
191.88839590,-10.20876911,-16.58146280
191.98473133,-10.23794761,-16.60685622
192.08109139,-10.26715903,-16.63354505
192.17746862,-10.29642616,-16.66150740
192.27385727,-10.32576577,-16.69071747
192.37025487,-10.35518341,-16.72114787
192.46666390,-10.38466769,-16.75276845
192.56309400,-10.41418320,-16.78554506
192.65953821,-10.44374989,-16.81944267
192.75599518,-10.47336884,-16.85442424
192.85246353,-10.50304103,-16.89045165
192.94894182,-10.53276754,-16.92748563
193.04542863,-10.56254927,-16.96548502
193.14192252,-10.59238718,-17.00440801
193.23842209,-10.62228200,-17.04421078
193.33492597,-10.65223423,-17.08485050
193.43143282,-10.68224437,-17.12628331
193.52794136,-10.71231254,-17.16846364
193.62445029,-10.74243878,-17.21134555
193.72095828,-10.77262304,-17.25488053
193.81746393,-10.80286514,-17.29901585
193.91396576,-10.83316486,-17.34369430
194.01046228,-10.86352172,-17.38885404
194.10695191,-10.89393517,-17.43442941
194.20343310,-10.92440443,-17.48035238
194.29990431,-10.95492852,-17.52655458
194.39636398,-10.98550659,-17.57296633
194.49281058,-11.01613751,-17.61951823
194.58924251,-11.04682042,-17.66614115
194.68565813,-11.07755439,-17.71276393
194.78205577,-11.10833851,-17.75931319
194.87843372,-11.13917172,-17.80571194
194.97479028,-11.17005280,-17.85188138
195.07112374,-11.20098041,-17.89774071
195.16743248,-11.23195305,-17.94320861
195.26371487,-11.26296911,-17.98820624
195.35996928,-11.29402717,-18.03265520
195.45619410,-11.32512572,-18.07647904
195.55238769,-11.35626343,-18.11960173
195.64854844,-11.38743889,-18.16194579
195.74467477,-11.41865068,-18.20343471
195.84076518,-11.44989717,-18.24399192
195.93681826,-11.48117664,-18.28354424
196.03283266,-11.51248736,-18.32202107
196.12880714,-11.54382755,-18.35935478
196.22474686,-11.57517646,-18.39548279
196.32063810,-11.60656985,-18.43034375
196.41647565,-11.63801808,-18.46387611
196.51226031,-11.66951376,-18.49601955
196.60799671,-11.70103823,-18.52671533
196.70369153,-11.73256712,-18.55590730
196.79935188,-11.76407509,-18.58354423
196.89498402,-11.79553965,-18.60958082
196.99059232,-11.82694436,-18.63397592
197.08617848,-11.85828088,-18.65669061
197.18174098,-11.88955058,-18.67768858
197.27725876,-11.92081314,-18.69693580
197.37273053,-11.95206952,-18.71439875
197.46813707,-11.98337360,-18.73004735
197.56346526,-12.01476142,-18.74385514
197.65870771,-12.04625241,-18.75580031
197.75387375,-12.07781704,-18.76586466
197.84896094,-12.10946063,-18.77403177
197.94395073,-12.14123613,-18.78028805
198.03883381,-12.17316963,-18.78462097
198.13360903,-12.20526349,-18.78702118
198.22829287,-12.23746861,-18.78748376
198.32288675,-12.26978067,-18.78600808
198.41737839,-12.30223609,-18.78259778
198.51177180,-12.33482377,-18.77726141
198.60607870,-12.36751040,-18.77001297
198.70031933,-12.40023794,-18.76086785
198.79449393,-12.43300758,-18.74984463
198.88859598,-12.46584063,-18.73696698
198.98263480,-12.49871223,-18.72226203
199.07662578,-12.53157985,-18.70576263
199.17059100,-12.56438162,-18.68750499
199.26453295,-12.59711342,-18.66752967
199.35847360,-12.62971351,-18.64587996
199.45241680,-12.66217424,-18.62260138
199.54636334,-12.69449718,-18.59774458
199.64031135,-12.72669193,-18.57136065
199.73425697,-12.75877423,-18.54350352
199.82819536,-12.79076287,-18.51423022
199.92212181,-12.82267634,-18.48359770
200.01603327,-12.85452838,-18.45166461
200.10993014,-12.88632247,-18.41848891
200.20381826,-12.91804604,-18.38412927
200.29771144,-12.94966273,-18.34864537
200.39160600,-12.98118844,-18.31209914
200.48550408,-13.01262175,-18.27455572
200.57940789,-13.04396126,-18.23608053
200.67331956,-13.07520575,-18.19674095
200.76724128,-13.10635390,-18.15660390
200.86117514,-13.13740476,-18.11573572
200.95512319,-13.16835733,-18.07420408
201.04908748,-13.19921086,-18.03207547
201.14306996,-13.22996489,-17.98941884
201.23707261,-13.26061899,-17.94630563
201.33109732,-13.29117307,-17.90280757
201.42514603,-13.32162696,-17.85899852
201.51922060,-13.35198071,-17.81495224
201.61332287,-13.38223442,-17.77074060
201.70745461,-13.41238828,-17.72643330
201.80161749,-13.44244278,-17.68210104
201.89581315,-13.47239842,-17.63781444
201.99004318,-13.50225595,-17.59364277
202.08430907,-13.53201635,-17.54965734
202.17861229,-13.56168072,-17.50592881
202.27295422,-13.59125044,-17.46252757
202.36733614,-13.62072714,-17.41952371
202.46175920,-13.65011273,-17.37698561
202.55622444,-13.67940940,-17.33497975
202.65073272,-13.70861968,-17.29356948
202.74528473,-13.73774638,-17.25281651
202.83988100,-13.76679243,-17.21277823
202.93452194,-13.79576086,-17.17350695
203.02920778,-13.82465473,-17.13504917
203.12393862,-13.85347711,-17.09744519
203.21871443,-13.88223108,-17.06073062
203.31353510,-13.91091963,-17.02493607
203.40840043,-13.93954580,-16.99008975
203.50331017,-13.96811259,-16.95621798
203.59826407,-13.99662292,-16.92334535
203.69326186,-14.02507966,-16.89149532
203.78830325,-14.05348557,-16.86069085
203.88338793,-14.08184326,-16.83095219
203.97851553,-14.11015533,-16.80229471
204.07369096,-14.13840642,-16.77473124
204.16890335,-14.16663367,-16.74827135
204.26414832,-14.19485228,-16.72292100
