longtitude,latitude,altitude,north,east,up,yaw,pitch,roll,vel_speed,vel_north,vel_east,vel_up,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,rtk_status,,east,north
117.3773238,31.96348742,41.62800144,35.60674854,1.77784902,41.62800144,-158.9024809,-0.11162356,-0.11235239,1.28377783,-1.19386222,-0.47140505,0.00700096,0.53857124,0.02008378,9.96895703,-0.31181052,-0.01234253,9.21017916,4,,1.77784902,35.60674854
117.3773234,31.96348659,41.62821727,35.5140275,1.74264773,41.62821727,-159.5176272,-0.13166594,-0.08871861,1.26862933,-1.18455951,-0.45336274,0.007144,0.58658272,0.07278699,9.78592479,-0.77360045,0.87280542,9.31404115,4,,1.74264773,35.5140275
117.377323,31.96348573,41.62990665,35.42092995,1.70843945,41.62990665,-160.1291831,-0.14882137,-0.04385697,1.25766976,-1.17923489,-0.43700899,0.00820229,0.45069071,0.12962924,9.67489457,-0.25455401,0.68601994,9.68326922,4,,1.70843945,35.42092995
117.3773226,31.96348486,41.63206792,35.32746614,1.67522092,41.63206792,-160.7365508,-0.1493692,-0.01140823,1.25510837,-1.18171905,-0.4232378,0.00900196,0.29835599,0.15088202,9.66290968,0.16141201,0.38235896,9.99188322,4,,1.67522092,35.32746614
117.3773223,31.96348403,41.6344504,35.23364645,1.64298779,41.6344504,-161.3391111,-0.11807072,-0.00791809,1.26785381,-1.19839201,-0.41391623,0.00908003,0.18885041,0.08235924,9.79891982,0.11995352,0.21149221,10.18488077,4,,1.64298779,35.23364645
117.3773219,31.96348317,41.63554941,35.13948143,1.61173459,41.63554941,-161.9362405,-0.08598003,0.00557285,1.2814317,-1.21576222,-0.40410724,0.00952667,0.1736792,-0.08096245,9.8111234,0.3397731,0.16217904,10.84944284,4,,1.61173459,35.13948143
117.3773215,31.96348229,41.63617409,35.04498171,1.5814547,41.63617409,-162.5273263,-0.06147966,0.01125546,1.29278789,-1.23133073,-0.39268233,0.00982324,0.22325795,-0.19035551,9.78902202,0.35343105,0.01110119,11.80099019,4,,1.5814547,35.04498171
117.3773212,31.96348143,41.63688262,34.95015801,1.5521404,41.63688262,-163.1117615,-0.06251525,-0.02519279,1.29421866,-1.23852514,-0.37585477,0.00904659,0.36619063,-0.02577055,9.80888807,-0.43892292,-0.57021101,13.01964159,4,,1.5521404,34.95015801
117.3773209,31.96348055,41.63787422,34.85502111,1.52378285,41.63787422,-163.6889415,-0.05915617,-0.08014816,1.28769387,-1.23765873,-0.35570006,0.00769208,0.48572505,0.00939378,9.83513922,-0.13997495,-0.81748078,13.70784183,4,,1.52378285,34.85502111
117.3773206,31.96347968,41.63899168,34.75958182,1.4963721,41.63899168,-164.2582712,-0.04439079,-0.1416761,1.27341908,-1.22902246,-0.33249947,0.00608983,0.56189384,-0.03405294,9.88364754,0.69319386,-0.66875195,13.83725367,4,,1.4963721,34.75958182
117.3773203,31.9634788,41.63972248,34.66385099,1.46989709,41.63972248,-164.8191621,-0.00619235,-0.16667873,1.25480728,-1.21618929,-0.30832827,0.00539787,0.55416983,-0.00061702,9.96939069,0.27802269,-0.1011404,13.57387201,4,,1.46989709,34.66385099
117.37732,31.96347791,41.64037713,34.56783943,1.44434569,41.64037713,-165.3710193,0.01303866,-0.15479433,1.23469561,-1.20133552,-0.28446733,0.00538594,0.5401457,-0.08110459,9.93436222,-0.0162286,0.48470407,13.44354014,4,,1.44434569,34.56783943
117.3773198,31.96347703,41.64103745,34.47155795,1.41970463,41.64103745,-165.913253,0.00932941,-0.10222306,1.21544833,-1.18666002,-0.26164418,0.00617664,0.52635472,-0.23950452,9.75970195,0.14576128,0.84624617,13.61498885,4,,1.41970463,34.47155795
117.3773195,31.96347615,41.64182387,34.37501735,1.39595955,41.64182387,-166.4452893,0.03107691,-0.05209318,1.20295204,-1.17875331,-0.24032331,0.00728555,0.47430426,-0.11231128,9.70182765,0.23679802,0.66922354,13.83148188,4,,1.39595955,34.37501735
117.3773193,31.96347526,41.64308081,34.27822834,1.37309501,41.64308081,-166.9665562,0.05465845,-0.02900665,1.19646883,-1.17628371,-0.22043718,0.00796956,0.41831413,-0.0172974,9.7710922,0.07006656,0.09161359,13.73705823,4,,1.37309501,34.27822834
117.3773191,31.96347436,41.6447351,34.18120158,1.35109448,41.6447351,-167.4764854,0.06363234,-0.06016559,1.19797551,-1.18074236,-0.2028022,0.00754427,0.38255775,-0.09786348,9.93161184,-0.32064877,-0.68368547,12.84009652,4,,1.35109448,34.18120158
117.3773189,31.96347346,41.6456238,34.08394765,1.32994035,41.6456238,-167.9745184,0.05534967,-0.13788664,1.20579112,-1.19079368,-0.18802573,0.00608489,0.38075665,-0.16298202,9.95770944,-0.33366689,-0.93256729,10.9349995,4,,1.32994035,34.08394765
117.3773187,31.96347257,41.64600661,33.98647704,1.30961397,41.64600661,-168.460112,0.04864169,-0.2043973,1.21007252,-1.19693224,-0.17525087,0.00473107,0.42455671,-0.11818116,9.90558493,-0.19134011,-0.55369661,8.93396837,4,,1.30961397,33.98647704
117.3773186,31.96347168,41.64609989,33.88880011,1.29009564,41.64609989,-168.9327393,0.05455471,-0.21107831,1.20374463,-1.19224155,-0.1640875,0.00443407,0.501438,0.05383836,9.80984705,-0.03576248,0.43109928,7.58142316,4,,1.29009564,33.88880011
117.3773185,31.96347077,41.64642726,33.79092712,1.27136463,41.64642726,-169.3918734,0.05686064,-0.1755511,1.19567098,-1.18564871,-0.15323985,0.00497772,0.48843488,0.03750655,9.72985941,0.08931562,0.93289436,6.87345861,4,,1.27136463,33.79092712
117.3773183,31.96346987,41.64634281,33.6928682,1.25339921,41.64634281,-169.8370001,0.06378508,-0.10967721,1.19131227,-1.18259855,-0.14350267,0.00627628,0.37188329,-0.10936761,9.72032556,0.16466285,0.84220385,6.75945136,4,,1.25339921,33.6928682
117.3773182,31.96346898,41.64466972,33.59463334,1.23617666,41.64466972,-170.2676382,0.08790908,-0.07150817,1.20281135,-1.19528799,-0.13614024,0.00732285,0.21797785,-0.12164342,9.82973304,0.14171073,0.43082074,6.54893313,4,,1.23617666,33.59463334
117.3773181,31.96346806,41.6427873,33.49623238,1.21967332,41.6427873,-170.6833232,0.10079793,-0.0569108,1.2271975,-1.22059043,-0.13060851,0.00759576,0.1096561,-0.03812319,9.86012873,-0.0862162,0.09728004,6.02098532,4,,1.21967332,33.49623238
117.377318,31.96346717,41.64094887,33.39767501,1.20386463,41.64094887,-171.0835854,0.09556449,-0.07274137,1.26328825,-1.25715841,-0.12733841,0.00698295,0.08950045,0.1149207,9.78227497,-0.40232937,-0.13220801,5.11973305,4,,1.20386463,33.39767501
117.3773179,31.96346627,41.63926107,33.29897078,1.18872507,41.63926107,-171.4679451,0.08645959,-0.10611562,1.29506021,-1.28907563,-0.12521482,0.00639466,0.14396501,0.19530028,9.72994031,-0.31308018,-0.45739163,4.22754622,4,,1.18872507,33.29897078
117.3773178,31.96346538,41.63791854,33.20012907,1.17422819,41.63791854,-171.8359262,0.08437855,-0.14868294,1.32163016,-1.31582221,-0.12333346,0.00565572,0.22901083,0.22524629,9.74880865,-0.05862116,-0.60404313,3.50354108,4,,1.17422819,33.20012907
117.3773177,31.96346448,41.63716455,33.10115913,1.16034658,41.63716455,-172.1870679,0.10048077,-0.19378363,1.33954598,-1.33423068,-0.1209597,0.0046306,0.30816891,0.19490981,9.88899186,0.17310594,-0.287879,3.17536333,4,,1.16034658,33.10115913
117.3773177,31.96346358,41.63611069,33.00207006,1.14705194,41.63611069,-172.5209497,0.11205179,-0.22050614,1.35413253,-1.34913835,-0.11820392,0.004,0.32281317,0.12133147,9.93789242,0.1226038,-0.06580674,2.99114593,4,,1.14705194,33.00207006
117.3773176,31.96346269,41.63469938,32.90287078,1.13431518,41.63469938,-172.8373444,0.11210874,-0.22091403,1.3663181,-1.36140327,-0.11514329,0.004,0.24890433,0.00420506,9.83911301,-0.24285927,-0.05019939,2.92825993,4,,1.13431518,32.90287078
117.3773175,31.96346178,41.63405244,32.80356994,1.12210697,41.63405244,-173.1360523,0.10557097,-0.22562992,1.3824766,-1.37788048,-0.11277088,0.00400874,0.19678854,-0.07193592,9.77151342,-0.24817447,0.00722564,2.77386803,4,,1.12210697,32.80356994
117.3773174,31.96346089,41.63473211,32.70417603,1.11039732,41.63473211,-173.4167548,0.09340259,-0.23022581,1.40265346,-1.3985076,-0.11119356,0.00412202,0.16726383,-0.08136197,9.75495087,-0.05940817,0.10267831,2.52439695,4,,1.11039732,32.70417603
117.3773173,31.96346,41.63707281,32.60469733,1.09915556,41.63707281,-173.6791623,0.08349404,-0.2225193,1.42311914,-1.41911914,-0.10996567,0.00449705,0.14248769,-0.01377814,9.79745944,-0.32575781,0.18431294,2.26196737,4,,1.09915556,32.60469733
117.3773172,31.96345912,41.63988343,32.50514195,1.08835048,41.63988343,-173.923024,0.07182002,-0.21452243,1.44334285,-1.43934285,-0.10889399,0.00476328,0.13495974,0.0835522,9.85860531,-0.64741167,0.20239043,2.01754826,4,,1.08835048,32.50514195
117.3773172,31.96345822,41.64178877,32.40551782,1.07795036,41.64178877,-174.1481267,0.05276772,-0.22118287,1.46243301,-1.45843301,-0.10779292,0.0044183,0.16725332,0.15915579,9.89103963,-0.5299932,0.07688686,1.83753874,4,,1.07795036,32.40551782
117.3773171,31.96345732,41.64312099,32.30583268,1.06792305,41.64312099,-174.3542845,0.03578249,-0.22576717,1.47980433,-1.47580433,-0.10669992,0.00417819,0.20246079,0.19766637,9.88230706,-0.29854104,0.04086929,1.66297431,4,,1.06792305,32.30583268
117.377317,31.96345644,41.64365491,32.20609407,1.05823603,41.64365491,-174.541344,0.0305219,-0.21430549,1.49380055,-1.48980055,-0.10566676,0.00465491,0.21110538,0.15470637,9.7931508,-0.11476194,0.31228237,1.45160737,4,,1.05823603,32.20609407
117.377317,31.96345555,41.64400259,32.10630936,1.04885644,41.64400259,-174.709196,0.03247875,-0.20639156,1.50904976,-1.50504976,-0.10479468,0.00499741,0.18761017,0.08594869,9.73092602,0.01566967,0.32521328,1.22603981,4,,1.04885644,32.10630936
117.3773169,31.96345464,41.64405019,32.00648573,1.03975124,41.64405019,-174.8577682,0.04717817,-0.21022566,1.52751386,-1.52351386,-0.10438807,0.00494981,0.10618319,-0.00622631,9.74796829,-0.00503864,-0.19376708,0.97435395,4,,1.03975124,32.00648573
117.3773169,31.96345376,41.64429755,31.90663015,1.03088719,41.64429755,-174.9870248,0.05144714,-0.22777363,1.54695764,-1.54295764,-0.10459818,0.00470245,0.07568322,0.03364363,9.83553815,-0.22170678,-0.42394325,0.73181549,4,,1.03088719,31.90663015
117.3773168,31.96345286,41.64476271,31.80674941,1.02223099,41.64476271,-175.096973,0.03924214,-0.25925641,1.56664153,-1.56264153,-0.10558837,0.00423729,0.11954714,0.21540513,9.98284114,-0.6147444,-0.23172656,0.49197188,4,,1.02223099,31.80674941
117.3773168,31.96345199,41.645,31.70685009,1.01374936,41.645,-175.1876496,0.0164518,-0.27025612,1.58142679,-1.57742679,-0.1063592,0.00400705,0.18881674,0.23793277,9.97388512,-0.61768734,0.11149871,0.21144067,4,,1.01374936,31.70685009
117.3773167,31.96345109,41.645,31.60693858,1.00540903,41.645,-175.2591138,-0.00875691,-0.25457598,1.59033448,-1.58633448,-0.10690005,0.00415754,0.26112716,0.10429861,9.8256289,-0.22805357,0.55277286,-0.07120224,4,,1.00540903,31.60693858
117.3773167,31.9634502,41.645,31.50702111,0.99717686,41.645,-175.3114661,0.00122289,-0.21701719,1.59614083,-1.59214083,-0.10743817,0.00486932,0.23635629,0.01084192,9.7739475,0.0998499,0.74729708,-0.18667711,4,,0.99717686,31.50702111
117.3773166,31.96344931,41.645,31.40710369,0.98901988,41.645,-175.3448525,0.02657337,-0.16972339,1.60228526,-1.59828526,-0.10805728,0.00593511,0.13852027,-0.04989895,9.7823014,0.26595621,0.7274975,-0.17077108,4,,0.98901988,31.40710369
117.3773165,31.96344841,41.6449968,31.30719219,0.98090541,41.6449968,-175.3594512,0.02483198,-0.138889,1.61787785,-1.61387785,-0.10902488,0.00700886,-0.01025195,-0.07792771,9.79084066,-0.07368869,0.45614651,-0.04477754,4,,0.98090541,31.30719219
117.3773165,31.96344753,41.64490333,31.20729225,0.9728011,41.64490333,-175.3554775,0.01395709,-0.12316032,1.6384033,-1.6344033,-0.1102939,0.00781057,-0.14580484,-0.06965194,9.81916414,-0.46333896,0.0742993,0.04697533,4,,0.9728011,31.20729225
117.3773164,31.96344665,41.64443124,31.10740935,0.964675,41.64443124,-175.33319,0.00768794,-0.14595754,1.66480892,-1.66080892,-0.11229891,0.00742063,-0.14135137,0.04099452,9.93056589,-0.24877377,-0.37309578,-0.18734088,4,,0.964675,31.10740935
117.3773163,31.96344575,41.64409901,31.00754878,0.95649568,41.64409901,-175.2928775,0.00203283,-0.1769813,1.69049375,-1.68649375,-0.11448693,0.00670694,-0.11159123,0.12697759,9.98558125,-0.01077968,-0.74739235,-0.44883546,4,,0.95649568,31.00754878
117.3773162,31.96344487,41.64465509,30.90771565,0.9482322,41.64465509,-175.2348642,-0.00295071,-0.22554034,1.70926015,-1.70526015,-0.11709813,0.00513021,-0.03856702,0.03935753,9.73778805,0.01057893,-0.74096153,-0.65287145,4,,0.9482322,30.90771565
117.3773161,31.96344396,41.64546506,30.8079149,0.93985428,41.64546506,-175.1595179,-0.00481965,-0.27178309,1.7247043,-1.7207043,-0.11931049,0.00368985,0.03803778,-0.06596282,9.57832099,0.05589261,-0.72908258,-0.77221874,4,,0.93985428,30.8079149
117.3773161,31.96344307,41.64698306,30.70815128,0.93133231,41.64698306,-175.0672316,0.00282315,-0.31032787,1.73021948,-1.72621948,-0.1203479,0.0026715,0.1227407,-0.21075015,9.68209613,0.16239319,-0.68648305,-0.64425864,4,,0.93133231,30.70815128
117.377316,31.96344218,41.64819782,30.60842938,0.9226374,41.64819782,-174.9584197,0.013701,-0.34191179,1.73419955,-1.73019955,-0.12139564,0.00180287,0.18785509,-0.24934756,9.80863423,0.18028247,-0.5002267,-0.52942103,4,,0.9226374,30.60842938
117.377316,31.96344129,41.64873055,30.50875364,0.91374145,41.64873055,-174.8335365,0.03001836,-0.35624786,1.73485696,-1.73085696,-0.12246109,0.00132001,0.20499985,-0.06033994,9.96872707,-0.0030126,-0.01911143,-0.44939611,4,,0.91374145,30.50875364
117.3773159,31.96344039,41.64924342,30.4091283,0.9046172,41.64924342,-174.6930666,0.03177013,-0.35725522,1.73646271,-1.73246249,-0.12348684,0.00124276,0.18913305,0.04608254,9.98826537,-0.20823507,0.24540534,-0.41304822,4,,0.9046172,30.4091283
117.3773158,31.96343951,41.64975222,30.30955749,0.89523827,41.64975222,-174.5375193,0.01443994,-0.34076834,1.73973342,-1.73571141,-0.12450445,0.0016862,0.12924254,0.03567577,9.81855206,-0.40130165,0.20195188,-0.45000629,4,,0.89523827,30.30955749
117.3773157,31.96343862,41.65047573,30.21004514,0.88557924,41.65047573,-174.3674447,0.00682324,-0.33284969,1.74623391,-1.74199616,-0.12595235,0.00176247,0.08420827,0.00171599,9.69579553,-0.20756174,0.08252105,-0.60469881,4,,0.88557924,30.21004514
117.3773156,31.96343772,41.65152963,30.11059506,0.87561569,41.65152963,-174.183416,0.01760052,-0.33854152,1.75794721,-1.75319754,-0.12818047,0.00128064,0.06595917,-0.06110707,9.66154889,0.56100889,-0.12793408,-0.95891902,4,,0.87561569,30.11059506
117.3773155,31.96343682,41.65232069,30.01121087,0.86532424,41.65232069,-173.9860202,0.04657762,-0.33719081,1.76781353,-1.7628133,-0.13092596,0.00132069,0.0633578,-0.02951502,9.71099927,0.66637528,-0.01579582,-1.32912505,4,,0.86532424,30.01121087
117.3773154,31.96343592,41.65282322,29.91189607,0.85468257,41.65282322,-173.7758797,0.0895291,-0.32984296,1.77588377,-1.77084552,-0.13424531,0.00182322,0.07191235,0.08561572,9.8372717,0.16852622,0.33443913,-1.71348189,4,,0.85468257,29.91189607
117.3773154,31.96343502,41.65299972,29.81265401,0.84366949,41.65299972,-173.5536382,0.10216847,-0.32905439,1.78369397,-1.77828742,-0.13825353,0.00199916,0.04692738,0.14064389,9.93447167,-0.05178096,0.06371012,-2.0875198,4,,0.84366949,29.81265401
117.3773153,31.96343412,41.65295234,29.71348789,0.83226495,41.65295234,-173.3199481,0.10075269,-0.33544024,1.79173765,-1.78578363,-0.14282284,0.00185701,0.0112583,0.15892058,9.99841868,-0.07840732,-0.47895439,-2.50891709,4,,0.83226495,29.71348789
117.3773152,31.96343322,41.65250191,29.61440075,0.82045005,41.65250191,-173.0754853,0.11994832,-0.37288965,1.80297562,-1.79647627,-0.14899469,0.00050405,0.04044179,0.14149128,9.91176751,0.26510567,-0.45925466,-3.38536391,4,,0.82045005,29.61440075
117.3773151,31.96343233,41.65213156,29.51539553,0.80820713,41.65213156,-172.8209432,0.14074457,-0.40968284,1.81357733,-1.80653228,-0.15589199,-0.00084066,0.08385403,0.11039441,9.80714518,0.57296686,-0.25140508,-4.37303994,4,,0.80820713,29.51539553
117.377315,31.96343143,41.65319737,29.41647499,0.79551971,41.65319737,-172.5570232,0.13581321,-0.38156545,1.81288911,-1.80527601,-0.16573786,0.00019737,0.11896259,0.03836563,9.83966137,-0.0950201,0.42571461,-5.4013601,4,,0.79551971,29.41647499
117.3773149,31.96343053,41.65443498,29.31764178,0.78237256,41.65443498,-172.2844425,0.13462078,-0.34666649,1.81287614,-1.80444142,-0.17633418,0.00143473,0.12232979,0.01835474,9.85916392,-0.47687668,0.93860004,-6.32901361,4,,0.78237256,29.31764178
117.3773148,31.96342964,41.65612597,29.21889839,0.76875168,41.65612597,-172.0039292,0.14834064,-0.29534815,1.81682702,-1.80672406,-0.18923772,0.00310297,0.01939727,0.16915495,9.82298915,0.15296534,0.85802893,-6.89980933,4,,0.76875168,29.21889839
117.3773146,31.96342873,41.65801677,29.12024719,0.75464436,41.65801677,-171.7162121,0.16030106,-0.24288385,1.82639517,-1.81463299,-0.20311638,0.00476166,-0.0885907,0.24371192,9.80213695,0.3402548,0.82859652,-7.34755194,4,,0.75464436,29.12024719
117.3773145,31.96342783,41.66024391,29.0216904,0.74003913,41.66024391,-171.4220253,0.16838968,-0.19110053,1.84522795,-1.8318224,-0.21863436,0.00636902,-0.20305776,0.2034839,9.81253439,-0.10538733,0.82615587,-7.59907607,4,,0.74003913,29.0216904
117.3773144,31.96342694,41.66273024,28.92323011,0.72492579,41.66273024,-171.1221032,0.16709379,-0.15838613,1.86970606,-1.85466489,-0.235433,0.0076872,-0.30804193,0.17429249,9.88489023,-0.22578437,0.42203876,-7.78301844,4,,0.72492579,28.92323011
117.3773142,31.96342604,41.66533515,28.82486827,0.70929539,41.66533515,-170.8171631,0.15701978,-0.1481553,1.89885028,-1.88208908,-0.25332242,0.00847393,-0.38895858,0.16003262,9.98528,-0.09899777,-0.28429968,-7.90716664,4,,0.70929539,28.82486827
117.3773141,31.96342513,41.66725812,28.7266067,0.69314019,41.66725812,-170.5079099,0.14133372,-0.1807613,1.92719147,-1.90809461,-0.2712572,0.00732398,-0.36135197,0.18316328,9.92073778,-0.16249776,-0.73264051,-8.01402533,4,,0.69314019,28.7266067
117.3773139,31.96342423,41.6688406,28.6284471,0.67645364,41.6688406,-170.1950527,0.12335801,-0.23395746,1.95368889,-1.93195456,-0.28913116,0.00527483,-0.27744166,0.20936619,9.78747563,-0.29092247,-0.98888492,-8.11305158,4,,0.67645364,28.6284471
117.3773138,31.96342333,41.67040899,28.53039103,0.65923041,41.67040899,-169.8792982,0.10841892,-0.28302449,1.97152908,-1.94718295,-0.30648365,0.00359752,-0.17910896,0.14502585,9.73261206,-0.24505908,-0.86472,-8.21618939,4,,0.65923041,28.53039103
117.3773136,31.96342243,41.67197538,28.43243988,0.64146636,41.67197538,-169.5613574,0.09770699,-0.32480459,1.98357968,-1.95669648,-0.32319881,0.00225193,-0.07918596,0.08252255,9.73125368,-0.14344324,-0.57629984,-8.31392514,4,,0.64146636,28.43243988
117.3773134,31.96342153,41.67355481,28.33459493,0.62315858,41.67355481,-169.2418928,0.10373941,-0.33535368,1.9802886,-1.95121225,-0.3374783,0.00200979,0.00309995,0.18345948,9.87293613,-0.05221379,-0.08626175,-8.37425017,4,,0.62315858,28.33459493
117.3773132,31.96342065,41.67514909,28.23685733,0.60430518,41.67514909,-168.9209263,0.11074589,-0.33125888,1.97413126,-1.94283619,-0.35138712,0.00228863,0.05029889,0.28489179,10.00288099,-0.02794011,0.37300354,-8.36826976,4,,0.60430518,28.23685733
117.377313,31.96341976,41.67680571,28.13922877,0.58490336,41.67680571,-168.5994259,0.10385318,-0.29320616,1.97125432,-1.93725194,-0.36618718,0.00377362,-0.04434409,0.21700061,9.92690955,-0.29768936,0.47300152,-8.10077595,4,,0.58490336,28.13922877
117.3773128,31.96341887,41.67858864,28.04170976,0.5649545,41.67858864,-168.2788949,0.08642885,-0.25453611,1.97166277,-1.93477826,-0.38142461,0.00514639,-0.14697545,0.14710403,9.81761069,-0.56728441,0.46922251,-7.84883342,4,,0.5649545,28.04170976
117.3773126,31.96341797,41.68073564,27.94430072,0.54446082,41.68073564,-167.959889,0.04258855,-0.22829384,1.9817039,-1.94155672,-0.39779422,0.00566205,-0.21542693,0.13766267,9.68448708,-0.68077305,0.2721298,-7.76509787,4,,0.54446082,27.94430072
117.3773123,31.96341707,41.68270931,27.84700193,0.52342558,41.68270931,-167.6429874,0.01729415,-0.21143608,1.99334322,-1.94991784,-0.41458322,0.00600451,-0.24547464,0.13787094,9.58814454,-0.48726062,0.11142455,-7.8017312,4,,0.52342558,27.84700193
117.3773121,31.9634162,41.68430851,27.74981354,0.50185298,41.68430851,-167.3287452,0.02774525,-0.21167992,2.00682988,-1.96005506,-0.4320274,0.0061052,-0.20203251,0.16649558,9.59874409,0.16378325,0.0298777,-8.04735282,4,,0.50185298,27.74981354
117.3773118,31.96341532,41.68566617,27.65273555,0.47974816,41.68566617,-167.0177016,0.04023458,-0.20822704,2.01401186,-1.96366642,-0.44870895,0.00665036,-0.1570134,0.24518647,9.79935954,0.15108394,-0.00263699,-8.18531411,4,,0.47974816,27.65273555
117.3773116,31.96341442,41.68668817,27.55576782,0.45711714,41.68668817,-166.7103756,0.04674132,-0.20493081,2.01424383,-1.96005079,-0.46449432,0.00736306,-0.124409,0.32477862,10.11401402,-0.52361508,-0.04437587,-8.16490268,4,,0.45711714,27.55576782
117.3773113,31.96341354,41.68745619,27.45891005,0.43396681,41.68745619,-166.4072704,0.01865981,-0.22007857,2.01531626,-1.95716872,-0.48014053,0.00665759,-0.15029488,0.17354377,10.00352409,-0.80250008,-0.34970526,-7.99709751,4,,0.43396681,27.45891005
117.3773111,31.96341267,41.68814298,27.36216181,0.41030492,41.68814298,-166.1088678,-0.02630246,-0.24894688,2.01646535,-1.95430767,-0.4956082,0.00505287,-0.19296195,-0.05262674,9.66550835,-0.65870514,-0.67400353,-7.81093116,4,,0.41030492,27.36216181
117.3773108,31.9634118,41.68916209,27.26552251,0.38614,41.68916209,-165.8156263,-0.04410576,-0.27884838,2.01570184,-1.94960052,-0.51079023,0.00386707,-0.15042016,0.02512638,9.59016752,-0.05564664,-0.41962589,-7.92010885,4,,0.38614,27.26552251
117.3773105,31.96341091,41.69014194,27.1689914,0.36148135,41.69014194,-165.5279838,-0.04598748,-0.29510508,2.01251625,-1.94244015,-0.52564321,0.00335735,-0.08431853,0.15185742,9.65370047,0.36033244,0.00957021,-8.09330711,4,,0.36148135,27.1689914
117.3773102,31.96341004,41.69074176,27.07256756,0.33633899,41.69074176,-165.2463551,-0.02773335,-0.2688239,2.0033963,-1.92920398,-0.53959012,0.00453655,-0.02858024,0.17331692,9.88918872,-0.11558209,0.44472669,-8.18646885,4,,0.33633899,27.07256756
117.3773099,31.96340917,41.69134851,26.97624994,0.31072364,41.69134851,-164.9711316,-0.03646476,-0.23227184,1.9923174,-1.91403119,-0.55256122,0.00596601,-0.03846008,0.15389686,9.98084228,-0.48605356,0.61856931,-8.09597291,4,,0.31072364,26.97624994
117.3773096,31.9634083,41.69228254,26.88003729,0.28464667,41.69228254,-164.7026839,-0.07969784,-0.18736507,1.98066112,-1.89825781,-0.56478556,0.00751271,-0.13498388,0.11252615,9.86785734,-0.61141535,0.43412921,-7.79394753,4,,0.28464667,26.88003729
117.3773093,31.96340744,41.69432875,26.78392822,0.25812006,41.69432875,-164.4413584,-0.10956353,-0.15807558,1.97608763,-1.88933885,-0.57909007,0.00845874,-0.21716432,0.17687869,9.76058506,-0.50291478,0.25586101,-7.63932605,4,,0.25812006,26.78392822
117.3773089,31.96340659,41.69702491,26.68792116,0.23115634,41.69702491,-164.187477,-0.12807047,-0.14475597,1.97737532,-1.88597453,-0.59491935,0.00889446,-0.2710562,0.23203259,9.69294806,-0.25521439,0.04181692,-7.63656071,4,,0.23115634,26.68792116
117.3773086,31.96340573,41.69935631,26.59201438,0.20376861,41.69935631,-163.9413428,-0.13877742,-0.14895234,1.98189078,-1.88536248,-0.61114877,0.00896643,-0.26569806,0.05587475,9.73518555,-0.06386534,-0.27998992,-7.7904852,4,,0.20376861,26.59201438
117.3773083,31.96340487,41.70058267,26.49620598,0.17597043,41.70058267,-163.7032408,-0.14290147,-0.16596355,1.98481379,-1.8829277,-0.62722474,0.00859345,-0.21321063,-0.08930018,9.82679414,0.04028939,-0.48858985,-7.92579123,4,,0.17597043,26.49620598
117.3773079,31.96340403,41.69942229,26.40049387,0.14777585,41.69942229,-163.473434,-0.13954419,-0.1948495,1.97971677,-1.87248467,-0.64185377,0.00759882,-0.10156489,0.01426425,9.91933989,-0.0460713,-0.276751,-7.80040648,4,,0.14777585,26.40049387
117.3773075,31.96340319,41.69857563,26.30487583,0.11919935,41.69857563,-163.2521646,-0.14744925,-0.19678735,1.96816021,-1.85649433,-0.65319139,0.00746788,-0.03912601,0.07297188,9.86446976,-0.20005884,0.1551912,-7.26542643,4,,0.11919935,26.30487583
117.3773072,31.96340234,41.69827045,26.20934944,0.09025578,41.69827045,-163.0396551,-0.16112082,-0.16709887,1.95170568,-1.83650886,-0.66102715,0.00837927,-0.03638398,0.07752479,9.71382836,-0.2782319,0.61322951,-6.12419631,4,,0.09025578,26.20934944
117.3773068,31.9634015,41.69876544,26.11391212,0.06096037,41.69876544,-162.8361076,-0.1613597,-0.12062255,1.93842668,-1.82012013,-0.66696337,0.00989137,-0.07717836,0.04888424,9.68299821,-0.00843898,0.52559959,-4.33759402,4,,0.06096037,26.11391212
117.3773064,31.96340066,41.69969641,26.01856113,0.03132866,41.69969641,-162.6417057,-0.15544242,-0.09506876,1.92850902,-1.80816968,-0.67066091,0.01064291,-0.11978791,0.04682287,9.74071078,0.08480105,0.08800142,-2.65069042,4,,0.03132866,26.01856113
117.377306,31.96339981,41.70095098,25.92329357,0.00137648,41.70095098,-162.4566131,-0.15436454,-0.11341711,1.9220459,-1.80121261,-0.6713766,0.00989065,-0.12303088,0.0771045,9.83102961,-0.17158241,-0.45424386,-1.55366293,4,,0.00137648,25.92329357
117.3773056,31.96339898,41.70224191,25.82810636,-0.02888009,41.70224191,-162.280968,-0.17865355,-0.14672779,1.9137136,-1.79281286,-0.67022867,0.00885735,-0.04702994,0.041783,9.76601991,-0.20637002,-0.37162333,-0.99323695,4,,-0.02888009,25.82810636
117.3773052,31.96339816,41.70355881,25.73299629,-0.05942478,41.70355881,-162.1148834,-0.19876639,-0.16508326,1.89607227,-1.77589421,-0.66507652,0.0082794,0.07426706,0.01874129,9.67916482,-0.05460086,0.04389006,-0.59214541,4,,-0.05942478,25.73299629
